,RA,DEC,Region,F115,F150,F200,F277,F356,F410,F444,F606,F814,F105,F125,F140,F160,F115_ERROR,F150_ERROR,F200_ERROR,F277_ERROR,F356_ERROR,F410_ERROR,F444_ERROR,F606_ERROR,F814_ERROR,F105_ERROR,F125_ERROR,F140_ERROR,F160_ERROR,Pointing,Object,Former_Names,X,Y,PHOTOM_RED_SHIFT,Min_Chi2,Lowest_Chi2,Lowest_Chi2_Z,EW,EW277,Area,Shape,Spikes,Dust,Blue,Pure Shape,Tier,ZEEL,Cont,Spike,mass,restU,restB
578,215.12260838765226,52.97320649087951,1,456.02047020300665,431.0849519688781,413.73831676570586,440.03919730528423,768.9755592539206,305.35233935475696,453.6323749604428,35.58562620557701,113.19172593054135,-7.777695474574876e-31,425.5596324741251,0.0,395.6800786682468,5.227016461720028,8.09412124828517,7.387286674369705,6.26565638348921,4.4944803464851315,9.66625628852755,8.104737118408629,7.709339158895444,10.610000346632885,30078310690348.28,14.813237110192878,18097582962381.35,11.344392566646722,7,nircam7-66855,-1,3209.6868,3548.4045,6.160000000000006,45.04481916812795,"[45.04481916812795, 45.05788344607454, 45.42248574280364, 45.65399688701997, 46.151576055885734, 47.05600387781394, 47.290378610308736, 48.83224210568018, 49.03740196822821, 50.48573669203604]","[6.160000000000006, 6.190000000000007, 6.220000000000007, 6.130000000000006, 6.250000000000007, 6.100000000000006, 6.280000000000007, 6.310000000000008, 6.070000000000006, 6.340000000000008]",5873.4295188398955,17.67999168596476,Top,s356s444-nbc-nd,s356s444,nd,nbc,s356s444-nd,1A,"[5.6, 7]",438.90306224066353,"[356.0, 410.0, 444.0]",,334.49472,425.58005
582,215.05794524032768,52.924278007842354,2,86.13162125488925,85.41226904811329,96.086393862813,159.90453921830792,121.10476240860935,80.26451098986077,75.99482441841332,21.80803094761126,76.62299146849834,0.0,61.31212696973663,35.02216078692227,77.35971258803544,3.0815013037180736,4.124684855062274,3.7577674859340293,3.1520168344511466,2.0790962122168315,5.195097554496809,3.6594372952077294,5.340200031500756,7.087233490485784,17299767631198.72,8.74792253355523,14.127159111314855,7.515673984327177,7,nircam7-67543,-1,10710.799,3288.9011,4.689999999999994,29.13999624085061,"[29.13999624085061, 29.309901972335997, 29.390244842154786, 29.88659594774632, 30.087979566628846, 30.19750016958683, 30.62828648331274, 31.52273063402162, 31.77477987501843, 31.855584215855576]","[4.689999999999994, 4.719999999999994, 4.659999999999994, 4.629999999999994, 4.599999999999993, 4.749999999999995, 4.569999999999993, 0.6400000000000003, 4.779999999999995, 4.539999999999993]",2602.8948005331677,5193.771682428609,Top,s277-nbc-nd,s277,nd,nbc,s277-nd,1A,"[4, 5.5]",90.8323969971165,"[356.0, 410.0, 444.0]",,21.213804,33.477825
583,215.08673619884436,52.943994853197054,2,42.26885222307488,42.95821858010748,39.32577572599699,54.99120928362122,96.61926734487348,47.172729431618045,67.74261041648113,7.237840686744195,15.872102947827926,49.49625993350614,58.98306922541765,60.90465812724453,48.99968863027579,2.799424428364027,3.8692817262731136,3.659159493503174,2.804052835333585,2.035392405092077,5.435578698065311,3.7392101143540946,4.598109295840306,6.862804067604199,10.023475782151078,6.710260114025955,16.16283431651562,6.403881163503024,7,nircam7-67642,-1,7559.228,3241.8904,6.58000000000001,16.218731825648625,"[16.218731825648625, 16.440180706925798, 16.55090574957516, 16.59882806355885, 16.606803450400957, 16.67701299300189, 16.72463949885111, 16.758842693146107, 16.7969104204234, 16.81488209039534]","[6.58000000000001, 6.61000000000001, 6.340000000000008, 6.370000000000008, 6.310000000000008, 6.280000000000007, 6.250000000000007, 6.400000000000008, 6.55000000000001, 6.220000000000007]",7565.902193981078,823.1426391908375,Top,s356s444-bc-nd,s356s444,nd,bc,s356s444-nd,1A,"[5.6, 7]",49.076565943483295,"[356.0, 410.0, 444.0]",,30.023964,42.11948
585,215.13859130844375,52.978720606602906,1,100.96453933392185,107.0721026316398,105.11569638987503,110.17259428231158,222.4502573087512,68.17845775746385,144.80144091179565,-1.2782167161046891,3.545442643220655,0.0,68.88103849542179,0.0,94.3313041463473,2.83708751200345,4.097127438193937,3.7500480039798876,3.4502222519203665,2.4417160053664624,5.097211790953956,4.685172826075459,4.414174468169624,5.293415979239321,15052908520521.04,5.696725656339027,9092098208707.102,5.574510986702121,7,nircam7-67979,-1,1956.1232,3100.903,6.520000000000009,64.66355982474344,"[64.66355982474344, 64.67118783431229, 65.3885857815382, 65.68515040331948, 67.08641439788134, 69.3095636274947, 69.85384389413721, 73.84475201644241, 78.1941254452584, 79.23785511481094]","[6.520000000000009, 6.490000000000009, 6.460000000000009, 6.55000000000001, 6.430000000000009, 6.58000000000001, 6.400000000000008, 6.370000000000008, 6.61000000000001, 6.340000000000008]",7480.053326751966,,Top,s356s444-bc-nd,s356s444,nd,bc,s356s444-nd,1A,"[5.6, 7]",113.62527470990878,"[356.0, 410.0, 444.0]",,64.12957,93.75395
587,215.11766641178338,52.96089093254712,1,130.2005655238604,124.6734626186097,112.9134248977479,236.63591978946258,127.49876820968315,86.89374444097383,66.48258391722915,40.98365566460791,150.36659804110738,83.78812505068116,105.39811747538191,0.0,107.6388380170324,3.2978639406437216,4.651530737209619,4.094737667103143,4.074091609217036,2.2973239646087715,6.15921730443171,4.682647354930644,5.127215710556161,5.488986311612569,14.083741742530131,7.327531800559572,9173340272030.062,6.467138367547248,7,nircam7-68514,-1,4565.0244,2859.3608,4.659999999999994,61.47682754196747,"[61.47682754196747, 61.7838791419066, 61.877026147905696, 62.060553455206986, 62.62040147323308, 63.52129819471086, 63.7143174733622, 65.49961697194585, 65.8322048373806, 67.2920434233262]","[4.659999999999994, 4.629999999999994, 4.689999999999994, 4.599999999999993, 4.719999999999994, 4.569999999999993, 4.749999999999995, 4.779999999999995, 4.539999999999993, 4.809999999999995]",742.0409357950616,7050.787964285678,Top,s277-bc-nd,s277,nd,bc,s277-nd,1A,"[4, 5.5]",116.435993138175,"[356.0, 410.0, 444.0]",,121.3917,99.45609
589,215.06382809232028,52.92229647197258,2,51.08551278589533,54.24718485263506,60.57661037923322,131.71230561219502,109.64576381456172,59.77286142439245,61.31023531231038,20.40267957540751,41.56795336516445,0.0,41.41302434202347,63.84303142824684,44.26939647583902,2.665965369972958,4.166019652574669,3.7023685476498125,2.4756620037281216,1.7790414245354544,4.495235127329938,2.9242372743446676,4.051977617473984,5.22426415718642,13217678471889.467,6.758683330086691,10.67488663236945,5.6680982423535085,7,nircam7-68558,-1,10615.304,2810.8206,4.599999999999993,36.43316601928102,"[36.43316601928102, 36.73189562735773, 36.73868594383236, 37.14203829725229, 37.35617758119704, 37.76014193644196, 38.29659618113188, 38.53644524031182, 38.62588071210797, 38.666440179910865]","[4.599999999999993, 4.569999999999993, 4.629999999999994, 4.659999999999994, 4.539999999999993, 4.689999999999994, 4.509999999999993, 4.479999999999992, 4.449999999999992, 4.419999999999992]",7109.095439552741,8842.802353444364,Top,s277-bc-nd,s277,nd,bc,s277-nd,1A,"[4, 5.5]",57.398480950893294,"[356.0, 410.0, 444.0]",,-99.0,-99.0
590,215.14957873847848,52.97897775395262,1,35.819386489258726,39.23280022547156,47.75457245372115,111.00292523186133,72.14306695482192,37.168199130861915,35.191103673926534,8.665498174219094,31.364752078181716,0.0,46.903240929087495,0.0,37.39616684038004,2.255807287945223,3.222584755021411,2.9364979751356985,2.7361831974746678,1.9463049833814106,4.100828954580363,3.681803219570289,3.2698611903373687,4.512506776367183,13775901275407.838,4.894832186704845,8323813589003.8545,5.7501749774732085,7,nircam7-69148,-1,1416.5114,2517.7815,4.689999999999994,58.046555208161365,"[58.046555208161365, 58.18388248194842, 58.45186186657311, 58.780357126662736, 59.25003446662435, 59.99574769274133, 60.087499701017, 61.41229800909017, 63.14517594403232, 63.33831495258474]","[4.689999999999994, 4.719999999999994, 4.659999999999994, 4.749999999999995, 4.629999999999994, 4.599999999999993, 4.779999999999995, 4.569999999999993, 4.809999999999995, 4.539999999999993]",4836.871175180658,10187.375703715214,Top,s277-bc-nd,s277,nd,bc,s277-nd,1A,"[4, 5.5]",44.5515214880103,"[356.0, 410.0, 444.0]",,4.008016,7.419201
592,215.0834116008512,52.93198923946127,2,83.21790166215297,74.0104164309008,96.67948257975105,175.157250498502,134.3613488707073,70.18743198576169,76.37807015902088,44.27340237675816,86.86720828786378,-6.005624445052656e-41,76.3445614590469,58.75030374380455,66.7731755856681,2.4767233050799664,3.60173791291878,3.2896592914447016,2.9338360200618507,1.8891417112704945,4.634219011505195,3.3577219971338836,4.681970967477569,6.327041609804034,15260865177882.797,8.091384573410824,12.342121539033865,6.529541227189039,7,nircam7-69216,-1,8810.794,2488.9155,4.329999999999991,23.956248876266844,"[23.956248876266844, 24.13321721129986, 24.30394879816071, 24.80655464592164, 25.061576458562392, 25.741740410103034, 26.363712170055194, 26.906772312465762, 27.830202594716717, 27.971019736951124]","[4.329999999999991, 4.299999999999991, 4.359999999999991, 4.269999999999991, 4.389999999999992, 4.23999999999999, 4.419999999999992, 4.20999999999999, 4.17999999999999, 4.449999999999992]",3962.1856431822916,6590.865874659084,Top,s277-nbc-nd,s277,nd,nbc,s277-nd,1A,"[4, 5.5]",89.13910861471578,"[356.0, 410.0, 444.0]",,-9.848507,31.86979
599,215.08618795276075,52.928861389215015,2,80.11458452681532,87.2612535392393,91.98425107024289,167.38459080520516,129.7859519642244,81.14251334575064,82.93330164357384,-2.9134638830511372,62.15757615891153,0.0,53.91091943581005,84.03184177714307,101.13052029637146,4.614329444862271,6.493808252471951,5.683400432792161,4.527125492663322,3.1775894359658503,7.919660923612489,6.6876491797289805,9.26191030075093,9.214721509311603,28233868496164.586,14.747723308347231,25.011259910876067,13.377639109858103,7,nircam7-70172,-1,8965.732,2092.4204,4.749999999999995,29.483588558998093,"[29.483588558998093, 29.718248691517765, 29.821295020326936, 30.264801735429206, 30.541788784929807, 30.691747240917103, 31.04714202586922, 31.179739315198383, 31.527387650475184, 32.06296333204812]","[4.749999999999995, 4.719999999999994, 4.779999999999995, 4.689999999999994, 0.6400000000000003, 0.6700000000000004, 4.659999999999994, 4.809999999999995, 0.6100000000000003, 4.629999999999994]",3183.3648537122176,5569.041100218749,Top,s277-bc-nd,s277,nd,bc,s277-nd,1A,"[4, 5.5]",92.20364268164106,"[356.0, 410.0, 444.0]",,9.753947,21.435118
600,215.09779469192753,52.93660210954666,2,50.11664431165683,44.21365213953263,42.45192288799087,82.97191733267253,54.83154661127017,23.487757490322807,23.6513994694216,2.8913660993184083,38.18237277939342,59.407934937906724,41.72470825833902,72.35441967946996,18.830006978684075,2.0072119325741213,3.018309728819991,2.636294675786041,2.2215380676776344,1.6252593557233688,4.341151987298989,2.8554697105073394,3.090158183125599,4.009009837024439,8.45686261796996,6.08952831378352,10.115590534983895,5.659981788183464,7,nircam7-70310,-1,7714.1562,2057.5884,4.779999999999995,54.79793889563352,"[54.79793889563352, 55.09706774301786, 56.21564930392085, 58.20180680414524, 60.183414810530195, 61.03991980105726, 62.34359877455951, 64.81512401506225, 67.2820756289759, 70.70786032806532]","[4.779999999999995, 4.809999999999995, 4.749999999999995, 4.719999999999994, 4.689999999999994, 4.839999999999995, 4.659999999999994, 4.629999999999994, 4.599999999999993, 4.569999999999993]",1129.5326459949092,5000.010074092403,Top,s277-bc-nd,s277,nd,bc,s277-nd,1A,"[4, 5.5]",47.903441487612625,"[356.0, 410.0, 444.0]",,37.728714,44.193485
603,215.13413325429127,52.960573186924336,1,76.82605428756585,65.84723864187013,58.11825802139351,89.99350800834178,130.35656884156057,64.01594916961076,99.04758935053626,9.864870945442256,23.64273319057384,0.0,74.45609321137296,0.0,74.44140989731679,3.4715918193510005,5.057445982646099,4.262980018462561,3.804101137336323,2.5831767879097334,6.96231531426641,5.818190229066179,9.416682971705985,8.411478612274204,22874365742492.25,10.93579213064895,13782843501770.896,9.755699962665137,7,nircam7-70645,-1,3820.3315,1930.0117,6.130000000000006,10.548050232182419,"[10.548050232182419, 10.568041989560188, 10.61505231555903, 10.69745768755317, 10.765469026226935, 10.770315816604578, 10.928477494589607, 11.262199609919413, 11.27921239241123, 11.81746183648211]","[6.130000000000006, 6.100000000000006, 6.070000000000006, 6.040000000000005, 6.010000000000005, 6.160000000000006, 5.980000000000005, 5.950000000000005, 6.190000000000007, 5.920000000000004]",5053.3655439101585,936.0921896832011,Top,s356s444-nbc-nd,s356s444,nd,nbc,s356s444-nd,1A,"[5.6, 7]",79.14606789158496,"[356.0, 410.0, 444.0]",,62.859066,74.26882
607,215.14280302358077,52.96439353819812,1,30.652089224278516,30.931243408492904,25.069677821981294,32.721394425823156,62.970611188086636,25.179732866189056,35.30180099435752,-0.549027885078735,23.04763434961794,0.0,8.54088373639805,0.0,24.96608850220925,3.541613393123785,5.125444538690715,4.259041524581066,4.4683424260580455,3.2361584201207276,8.227107844365447,6.428938022389722,10.352248573268247,9.240894106001692,23597617883974.01,8.850610634325738,14252490391506.748,9.170996258316626,7,nircam7-71121,-1,3064.5808,1751.8898,6.61000000000001,14.555284495420906,"[14.555284495420906, 14.662130769709458, 15.071364978422674, 15.561233620683574, 15.765258559638012, 15.850780340085786, 15.951802187133504, 16.02577790864843, 16.141263070183875, 16.36298901293441]","[6.61000000000001, 6.64000000000001, 6.58000000000001, 6.55000000000001, 6.520000000000009, 6.490000000000009, 6.460000000000009, 6.670000000000011, 6.430000000000009, 6.400000000000008]",8596.47988010565,625.5377651460516,Top,s356s444-bc-nd,s356s444,nd,bc,s356s444-nd,1A,"[5.6, 7]",29.97598979018707,"[356.0, 410.0, 444.0]",,21.992895,27.017971
609,215.10919047259964,52.939775015441754,2,46.145822314368665,42.01429975506477,36.74938475799736,82.86858192496861,73.16185521336119,51.72544058013505,37.27391025805206,6.1491144955749695,65.47964691021188,38.99088015408925,64.76436568474053,2.5847864875333352e-14,32.66002310847705,1.818872297345942,2.712261221129383,2.5401367709428113,2.0594401783008567,1.4699634265967587,3.6198166091931117,2.718173336272011,5.003312955310683,4.222876806167605,6.814769241299393,5.383035414544484,6578548937388.841,4.7288041466045305,7,nircam7-71325,-1,6889.2295,1678.4856,4.839999999999995,28.767288049591045,"[28.767288049591045, 30.30257178449847, 32.751230873026365, 35.03876973788164, 36.67528773986935, 37.478534018096, 37.944615188137426, 37.946238753247286, 38.78790085284841, 40.23633294941951]","[4.839999999999995, 4.809999999999995, 4.779999999999995, 4.749999999999995, 4.719999999999994, 4.689999999999994, 4.869999999999996, 4.659999999999994, 4.629999999999994, 4.599999999999993]",5546.017498573002,6399.756372040803,Top,s277-nbc-nd,s277,nd,nbc,s277-nd,1A,"[4, 5.5]",42.78177153312358,"[356.0, 410.0, 444.0]",,-99.0,-99.0
612,215.12904024476694,52.95185411622687,1,14.907817299024009,14.879836916296055,24.832572027270256,72.4944246014692,101.86325934994336,84.48221705104928,131.67587794935562,3.3516907821861244,3.3534383694503456,0.0,1.8586888368699697,0.0,39.177135294163705,4.029913554209306,6.256601760359887,4.757700261079404,4.733138662144603,3.35512886896179,8.055915997665753,7.3691758978255235,7.885378195588628,8.73462982241776,25916149151594.652,13.425637588343664,15625886308736.148,11.516336505204201,7,nircam7-71685,-1,4854.753,1529.6622,5.680000000000002,10.128431054364981,"[10.128431054364981, 10.148065331405007, 10.168826853831249, 10.255797411717907, 10.364062635231848, 10.438062869186865, 10.45211525035747, 10.5798183833855, 10.74789838005754, 10.93191225211141]","[5.680000000000002, 5.710000000000003, 5.740000000000003, 5.770000000000003, 5.800000000000003, 5.650000000000002, 5.830000000000004, 5.860000000000004, 5.890000000000004, 5.920000000000004]",5414.048473801368,,Top,s356s444-bc-nd,s356s444,nd,bc,s356s444-nd,1A,"[5.6, 7]",86.2799670008206,"[356.0, 410.0, 444.0]",,27.666048,62.228428
613,215.13740102432428,52.956354665131364,1,23.549722844087334,18.379930183432432,19.32081986667216,25.146985383441734,51.838240184547786,25.87089668498278,32.21210639385598,-2.2665987256551814,7.4381959019512225,0.0,2.1221776932661722,0.0,15.108120930026232,2.214014763610288,3.1380376334704185,2.697364730764063,2.3220788188861077,1.7720845115951485,4.004942883204385,3.465621979410685,4.3517204405135,5.488696638063489,13847084705620.121,6.807671838771297,8384058574178.234,5.920551503275962,7,nircam7-71965,-1,4051.4329,1421.4277,6.64000000000001,16.39484892886707,"[16.39484892886707, 16.44642272508493, 17.446227540585493, 18.277522650580348, 18.39484213360467, 18.655813690895954, 18.854127737418494, 19.063677511520403, 19.36255119629131, 19.667692437642238]","[6.64000000000001, 6.61000000000001, 6.58000000000001, 6.55000000000001, 6.670000000000011, 6.520000000000009, 6.490000000000009, 6.460000000000009, 6.430000000000009, 6.400000000000008]",9002.930359175436,302.6146894759816,Top,s356s444-nbc-nd,s356s444,nd,nbc,s356s444-nd,1A,"[5.6, 7]",24.080076892745407,"[356.0, 410.0, 444.0]",,19.12335,22.50024
