,RA,DEC,Region,F115,F150,F200,F277,F356,F410,F444,F606,F814,F105,F125,F140,F160,F115_ERROR,F150_ERROR,F200_ERROR,F277_ERROR,F356_ERROR,F410_ERROR,F444_ERROR,F606_ERROR,F814_ERROR,F105_ERROR,F125_ERROR,F140_ERROR,F160_ERROR,Pointing,Object,Former_Names,X,Y,PHOTOM_RED_SHIFT,Min_Chi2,Lowest_Chi2,Lowest_Chi2_Z,EW,EW277,Area,Shape,Spikes,Dust,Blue,Pure Shape,Tier,ZEEL,Cont,Spike,mass,restU,restB
41,214.95037775062914,52.956192469346504,2,29.01676376305131,48.162178965845385,49.2257986856434,82.73335132641147,133.70671138680058,101.96907606990332,108.84508331255003,-0.9940691749305651,-5.302334001216066,0.0,17.607514487882437,61.29405280036131,26.031744540428754,3.5468152254831424,4.638115341855969,3.9602260794737374,3.5094538785830807,3.068233665601444,5.501011892368445,4.45595354290542,5.205335461852258,6.476096598950578,4045517582125.7725,8.442750105638456,15.994269848931108,7.528260565649289,1,nircam1-5118,4228,8803.363,2550.5032,6.64000000000001,28.403608375074608,"[28.403608375074608, 28.49990920447358, 29.090025667740264, 29.26928993146678, 29.322964931321803, 29.419957729573813, 29.436339929411815, 29.568570176848322, 29.644587323148684, 30.031919802918292]","[6.64000000000001, 6.670000000000011, 6.61000000000001, 1.0900000000000007, 1.1200000000000008, 6.700000000000011, 1.1800000000000008, 1.1500000000000008, 1.2100000000000009, 6.58000000000001]",5545.776682115286,397.13601583447706,Top,s356s444-nbc-nd,s356s444,nd,nbc,s356s444-nd,1A,"[5.6, 7]",78.18709767207072,"[356.0, 410.0, 444.0]",,12.890674,22.479305
47,214.95853395613727,52.955906362694655,2,175.1885481291924,142.91680608827986,159.64343824325923,269.2382172979171,160.47401523540435,114.02956395946627,102.4538853863476,50.12815027939161,166.80065057434084,0.0,158.51633786410449,130.19162052628423,107.90952250488156,8.146432276028305,9.55417582211289,7.0534993416177425,6.373180375016749,5.887642956564543,9.323314985772758,7.82988292273096,8.022386751556486,10.430564494129113,6936058868398.489,14.407377130911918,27.938851323237078,14.043699795079133,1,nircam1-6079,5235,8447.334,2079.2498,4.659999999999994,35.21874162646168,"[35.21874162646168, 35.24926832805338, 35.50798817897416, 35.57853842236277, 35.81099319599557, 35.867479978401526, 36.35691780816964, 36.89443192994421, 37.27041940566731, 38.635301645598446]","[4.659999999999994, 4.689999999999994, 4.719999999999994, 4.629999999999994, 4.749999999999995, 4.599999999999993, 4.779999999999995, 4.569999999999993, 4.809999999999995, 4.539999999999993]",520.3297285069754,5392.6070228108365,Top,s277-nbc-nd,s277,nd,nbc,s277-nd,1A,"[4, 5.5]",150.4504743311204,"[356.0, 410.0, 444.0]",,135.67549,163.00775
55,215.02078518379864,52.99561089100163,1,31.938709425377773,43.328546298295194,49.56797009602676,109.24249775564552,75.29376355777976,41.39233462045097,39.25041200853032,7.232542124828708,41.86135326622724,0.0,35.823565860489374,108.05579492772829,43.2500160241523,5.533932679181973,5.987451913046335,4.626720858735766,4.140006749068691,3.489089106614916,6.937631454763914,5.347958661853646,6.9526554738854935,8.488088037142191,5428325199260.318,11.172773984919004,29.753520222719818,9.736213207426685,1,nircam1-6909,5915,1903.3499,1745.2965,4.689999999999994,30.92122466966843,"[30.92122466966843, 31.008391168065046, 31.132907340183888, 31.364909696770408, 31.636415796488706, 31.71995364683233, 32.51592658924336, 32.659199048292685, 33.53781356224495, 34.51962240085493]","[4.689999999999994, 4.659999999999994, 4.719999999999994, 4.629999999999994, 4.749999999999995, 4.599999999999993, 4.569999999999993, 4.779999999999995, 4.539999999999993, 4.809999999999995]",4756.313869414447,9114.47369133815,Top,s277-bc-nd,s277,nd,bc,s277-nd,1A,"[4, 5.5]",46.79528933441012,"[356.0, 410.0, 444.0]",,2.153668,4.044388
62,215.00882707361743,52.98191665770299,1,19.00479727902416,12.019448005406417,15.087831950167843,23.497623253517244,40.12515811240155,20.21134704149943,27.653419408122367,-2.395867703715162,4.276303906245482,0.0,15.797966775167998,2.098419249943617,22.807159361728647,2.9707638322344048,3.1497892336993982,2.394122577848165,1.8495312835580122,1.9101603138111,3.463062504163523,2.4446960696958144,3.1736750032928187,3.4386150363037333,2566142819319.837,5.675072008160151,9.598560541208391,4.67083058562209,1,nircam1-7971,6797,3714.3025,1336.4344,6.61000000000001,12.082913200442649,"[12.082913200442649, 12.465832735464668, 12.776138729791665, 13.055785042764779, 13.216794831274168, 13.249665770757446, 13.310155025953563, 13.451867414617292, 13.616852024961702, 13.819803649154434]","[6.61000000000001, 6.58000000000001, 6.64000000000001, 6.55000000000001, 6.520000000000009, 6.490000000000009, 6.460000000000009, 6.430000000000009, 6.400000000000008, 6.370000000000008]",7048.348518193611,779.3470204820726,Top,s356s444-nbc-nd,s356s444,nd,nbc,s356s444-nd,1A,"[5.6, 7]",21.09100378646621,"[356.0, 410.0, 444.0]",,16.973667,21.869253
68,215.00865145123794,52.97651217968882,1,87.56073335813421,82.49848830942449,85.96237668755141,107.18589229842782,240.42236976759324,128.6664012248983,334.51929630758065,-0.9642079583361689,25.270964066377505,0.0,67.96246805650999,65.31653915879784,59.258957372823645,4.399820281093608,5.030344255632531,4.015841201248782,2.932737938460299,3.1564725966346363,5.884259437199715,4.542726420853285,4.9663985108261555,5.657654352926692,3937038156008.4297,8.428006132591149,14.446023470937417,7.131391083817671,1,nircam1-9001,7641,4216.0845,925.3574,6.040000000000005,55.70213693532971,"[55.70213693532971, 55.83123312752143, 55.997097157251524, 56.23517398923862, 56.61812066187052, 56.86209957695709, 57.25381768090535, 57.596297314725696, 57.603014524793785, 57.607595706601295]","[6.040000000000005, 6.010000000000005, 6.070000000000006, 5.980000000000005, 6.100000000000006, 5.950000000000005, 6.130000000000006, 5.920000000000004, 6.160000000000006, 5.890000000000004]",17913.36854868882,,Top,s356s444-nbc-nd,s356s444,nd,nbc,s356s444-nd,1A,"[5.6, 7]",122.0493769410049,"[356.0, 410.0, 444.0]",,66.81918,82.4606
75,215.03560673919358,52.99278150063281,1,166.82308312334294,153.0690145530291,199.15043779478623,326.7525446722957,248.7775323503463,160.85953439035544,175.3170363972219,50.21643791999406,148.6519520903591,0.0,122.97749481105919,0.0,121.00904573821113,5.031288583057712,5.775308692451931,4.550722100564057,3.823329082976121,3.591081151911376,5.956605199881749,4.187186068727442,5.964674205511112,6.687723857624399,4365351681075.2305,9.008048880262496,11638571412559.875,8.39865965530684,1,nircam1-9429,8003,1466.9578,710.4629,4.569999999999993,36.57594472615771,"[36.57594472615771, 37.11552591037094, 37.153065955840255, 38.41122183902794, 38.42526209960152, 39.235371316994375, 39.35662826471853, 39.9409768820144, 40.214101267422414, 40.517121229252936]","[4.569999999999993, 4.599999999999993, 4.539999999999993, 4.629999999999994, 4.509999999999993, 4.479999999999992, 4.659999999999994, 4.449999999999992, 4.419999999999992, 4.689999999999994]",2749.556757912511,5298.949321386569,Top,s277-bc-nd,s277,nd,bc,s277-nd,1A,"[4, 5.5]",183.9994397681803,"[356.0, 410.0, 444.0]",,42.69871,58.96518
78,215.01808168916162,52.975911834914754,1,53.08789935927765,49.343109228711334,50.971221838023894,99.73523703631828,66.66234072434295,62.238019478264654,45.94915922691261,1.1551527022977572,53.32578868589527,0.0,54.41566471643,46.552603380955496,52.00486605154,3.9649501983103748,4.239795664236673,3.5758472815703315,2.805414760154406,2.1801304987027947,4.467076954450451,3.1311182602922867,4.441597556542749,4.6571091096859245,3116987826023.752,5.999800196338981,8.394093909992458,5.7194377457826855,1,nircam1-10352,8829,3828.814,360.0854,4.869999999999996,20.64511883701083,"[20.64511883701083, 20.95453921885732, 24.481207510921948, 27.075065970482008, 29.12493935954508, 30.73045853747854, 32.08770694724252, 33.352067629622596, 33.354165613071864, 34.90836337993135]","[4.869999999999996, 4.839999999999995, 4.809999999999995, 4.779999999999995, 4.749999999999995, 4.719999999999994, 4.689999999999994, 4.659999999999994, 4.899999999999996, 4.629999999999994]",1706.4680392946125,5621.266491487459,Top,s277-bc-nd,s277,nd,bc,s277-nd,1A,"[4, 5.5]",54.708624975922184,"[356.0, 410.0, 444.0]",,43.814716,53.165794
82,214.91754859576434,52.95514197921143,1,44.58846125504949,36.04409212870936,43.55022593178847,76.12906561821609,52.08527668185039,29.531362319281868,32.98356066075318,25.949240531285916,43.77091592300747,0.0,47.450345626018624,7.019547059886371,0.000695212286788911,3.3287993439981625,3.7434833780300085,2.8707991623350884,2.4733217665185836,2.1968498793336346,4.0963715962529905,2.7902592275122267,4.480739622571928,7.3620311339414135,12755667042750.396,33.004986847229645,11.465106897569035,14522758355791.78,2,nircam2-11176,464,439.1483,5923.5264,4.1199999999999894,19.394271907874582,"[19.394271907874582, 20.50696514555549, 20.61787786125162, 20.700308314478153, 20.972945901050576, 21.014222890620616, 21.07607561477247, 21.304592837243575, 21.729270316648343, 21.827380176882322]","[4.1199999999999894, 4.269999999999991, 4.299999999999991, 4.23999999999999, 4.20999999999999, 4.329999999999991, 4.14999999999999, 4.17999999999999, 4.359999999999991, 4.089999999999989]",1910.0207430131259,5594.313046571676,Top,s277-nbc-nd,s277,nd,nbc,s277-nd,1A,"[4, 5.5]",41.85032333163018,"[356.0, 410.0, 444.0]",,36.257473,40.200962
84,214.86739971543423,52.91901003576583,2,15.142845838025007,16.34689081152063,15.045829012005802,24.368185092384525,39.732621452337625,22.578692792073994,30.96458164511646,-4.808516956374111,0.9253447975441346,0.0,-8.730857944206678,-8.420443180332832,22.52023859308189,1.9891621372370791,2.246640311765691,1.7154817121250328,1.4062372661924727,1.2883837931262487,2.5514503136183184,1.9216841579592432,2.5580617619590327,3.9200757803262056,8275085145080.519,5.334735523193644,8.48311255512598,3.9377874956791383,2,nircam2-11325,564,6091.789,5879.977,6.61000000000001,42.21648459682253,"[42.21648459682253, 42.34483180394233, 42.886003634443476, 43.29776569766827, 43.47785647919934, 43.483864957363934, 43.62906774522294, 43.899726751112496, 44.27677438220531, 44.8204539541142]","[6.61000000000001, 6.58000000000001, 6.55000000000001, 6.520000000000009, 6.490000000000009, 6.64000000000001, 6.460000000000009, 6.430000000000009, 6.400000000000008, 6.370000000000008]",7151.150243624305,1194.363969747368,Top,s356s444-bc-nd,s356s444,nd,bc,s356s444-nd,1A,"[5.6, 7]",20.741170865187737,"[356.0, 410.0, 444.0]",,17.267475,22.630548
98,214.9150411230777,52.94506645219606,1,56.32402211898541,58.259567881424964,59.829350558673646,122.80697426911021,82.0969935047221,74.44222218718863,61.38469922204846,9.416586057762881,42.647597786580775,0.0,48.890242079989505,76.27743220049739,50.4167230160699,3.8888894140496055,4.28643202139842,3.695202593762479,3.0953696325903755,2.8113370716742003,5.2536513312544635,3.5415822742158483,5.050807138722863,7.5395326111930485,16034877699743.117,8.041205598262701,14.195012084926677,7.101361279468708,2,nircam2-12870,1841,1477.7086,5278.4604,4.839999999999995,28.481215027839287,"[28.481215027839287, 29.290502180993446, 30.017570618146042, 30.596012238607816, 31.187119177929784, 31.614126729371442, 32.00363711099366, 32.194592373076645, 32.621063964026895, 33.245464517738355]","[4.839999999999995, 4.809999999999995, 4.779999999999995, 4.749999999999995, 4.719999999999994, 4.689999999999994, 4.659999999999994, 4.869999999999996, 4.629999999999994, 4.599999999999993]",1995.5154950784472,5997.31850282141,Top,s277-bc-nd,s277,nd,bc,s277-nd,1A,"[4, 5.5]",65.38947591217386,"[356.0, 410.0, 444.0]",,45.82467,54.46017
104,214.90183940870122,52.93388607815903,1,24.652233624219356,22.67550288286809,21.40388092980604,40.38259532298308,39.23011480051876,14.854731970302463,17.867102481282632,9.367841601349035,21.59032145599125,0.0,15.60993209535845,-14.273678759785328,23.212578465368573,3.2829399951090354,4.361586237721028,3.132605444098524,2.304010581684549,2.200355584046446,4.8182409232917305,3.380757771332439,4.335676969367518,5.407602281201789,13660104784887.152,6.947570484213013,12.2347912908869,6.194491894317359,2,nircam2-13290,2190,3118.2957,5136.9375,4.659999999999994,12.496201396252424,"[12.496201396252424, 12.548205688027073, 12.563365371185283, 12.691764173308325, 12.743854042220217, 12.903418156799088, 13.11646957126314, 13.137138889875917, 13.452701018415473, 13.593694661128776]","[4.659999999999994, 4.629999999999994, 4.689999999999994, 4.599999999999993, 4.719999999999994, 4.569999999999993, 4.749999999999995, 4.539999999999993, 4.509999999999993, 4.479999999999992]",6342.04274989493,5909.824621730202,Top,s277s356-bc-nd,s277s356,nd,bc,s277-nd,1A,"[4, 5.5]",21.64967997954403,"[356.0, 410.0, 444.0]",,17.137463,21.18508
107,214.8460087015617,52.89337780706486,2,20.64654958204489,22.13320007147553,20.255586514375306,36.19102344766347,42.89581798302816,33.17581508450247,46.59165209920732,-1.0374003934173575,6.442746439287569,0.0,11.773815279241557,1.029216483865722,40.95339131831995,3.507202830213636,3.472790515689956,2.7898224977620756,3.1579483818899656,2.535830070704941,5.2516395879973,5.27388253065415,4.14301564261963,6.333997443036214,13506980052405.049,7.602725438477845,9.631703717910497,6.006849067611726,2,nircam2-13478,2353,9438.644,5069.796,5.830000000000004,17.97660851747964,"[17.97660851747964, 17.97834867863101, 17.985170417754365, 18.001384340639607, 18.0215430505363, 18.043795400875347, 18.083321009486006, 18.08578823950689, 18.100981216410386, 18.117443437814995]","[5.830000000000004, 5.800000000000003, 5.770000000000003, 5.860000000000004, 5.740000000000003, 5.890000000000004, 5.920000000000004, 5.710000000000003, 5.950000000000005, 5.680000000000002]",5428.947469878882,1274.4126511779707,Top,s356s444-bc-nd,s356s444,nd,bc,s356s444-nd,1A,"[5.6, 7]",30.500012867880486,"[356.0, 410.0, 444.0]",,23.847754,32.980988
111,214.8552735116433,52.89869985292421,2,67.33359368734533,61.256590648948276,71.96582105834727,146.59487810544988,92.87624068960585,62.19015340435927,68.33270893508156,24.36637733440262,63.23382488707165,0.0,74.0284073399377,89.28133015627878,90.34041166188281,3.4540342120062846,3.7547251697375135,3.0116456577029447,3.062840552839886,2.6100826840431868,4.63576937051343,3.9099310208772797,4.601627945420716,7.006785173241064,14622052494822.719,7.715011366088568,9.14246562051271,6.435568353431373,2,nircam2-13730,2549,8517.734,4971.677,4.599999999999993,47.17371182944171,"[47.17371182944171, 47.26687061956185, 47.47479646293837, 47.78874671272762, 48.113172879152245, 48.67752134986622, 48.96581221862545, 49.85124860464122, 50.077368126533386, 50.542573555570385]","[4.599999999999993, 4.629999999999994, 4.659999999999994, 4.569999999999993, 4.689999999999994, 4.539999999999993, 4.719999999999994, 4.749999999999995, 4.509999999999993, 4.479999999999992]",2455.663869216777,7340.033537507631,Top,s277-nbc-nd,s277,nd,nbc,s277-nd,1A,"[4, 5.5]",70.65918473728125,"[356.0, 410.0, 444.0]",,49.156826,58.134106
123,214.92660777843383,52.942436992382895,1,23.87075491155481,29.41221377037386,25.155561529261146,65.42030950560353,66.2409501967005,38.45936431049246,43.53515146582179,12.295478851757485,24.98331943867368,0.0,37.2179248973916,28.44698915867822,31.97901349866481,3.0551547649388886,3.598337072079743,2.7493734686380016,2.2662486779464057,2.2637766756729403,4.506726092049929,2.8840573965535587,3.893787954111314,5.398189675147556,12781721592611.672,6.293281562979303,11.351678797281416,5.627883937123024,2,nircam2-14951,3575,1176.2546,4436.874,4.629999999999994,17.051326988154948,"[17.051326988154948, 17.140599296955852, 17.30568468752845, 17.46598806468611, 17.748608328170747, 17.7964139268809, 17.97045777384098, 18.014570344835228, 18.295950131763252, 18.363087464943103]","[4.629999999999994, 4.659999999999994, 4.599999999999993, 4.689999999999994, 4.569999999999993, 4.719999999999994, 4.749999999999995, 4.539999999999993, 4.779999999999995, 4.509999999999993]",6121.164386782149,5202.146955791011,Top,s277s356-nbc-nd,s277s356,nd,nbc,s277-nd,1A,"[4, 5.5]",37.13557651556271,"[356.0, 410.0, 444.0]",,13.728233,16.946503
124,214.91407704049578,52.93303301224914,1,97.48505969676307,94.87118489296401,120.87110588481458,222.06809285200902,155.9086881516181,109.20444297555679,104.45577066597,30.059207088056137,106.59841326983819,0.0,81.03059575103357,79.77628330396972,77.67347429986073,4.065906034429945,4.664983943644636,4.091029859286407,3.457868496031249,2.810136962872492,5.325746522554477,3.8056866069247524,5.620001895895007,6.7886360338787,16657641704913.682,8.279602334256845,16.03810777387127,8.123781262006238,2,nircam2-15050,3662,2623.0142,4396.2314,4.599999999999993,26.412753722515017,"[26.412753722515017, 26.511506760478483, 26.9186677090477, 27.099508843067525, 27.430041605821454, 27.54963633712006, 28.61726886600741, 28.966037888639402, 29.741337597039447, 30.263749310676776]","[4.599999999999993, 4.569999999999993, 4.629999999999994, 4.659999999999994, 4.539999999999993, 4.689999999999994, 4.719999999999994, 4.509999999999993, 4.479999999999992, 4.449999999999992]",2889.9432151548963,6498.061504221007,Top,s277-nbc-nd,s277,nd,nbc,s277-nd,1A,"[4, 5.5]",113.79937537794775,"[356.0, 410.0, 444.0]",,87.57603,104.16237
137,214.8790200745281,52.90428055909892,2,14.432772341714932,19.73372159880446,21.18952804785477,29.20039415421572,64.31862255617709,21.264956616570664,54.7782485049312,-2.86759294968055,2.9227723627398183,0.0,11.82396846674247,7.42742974184118,21.415057392794374,3.2808148660270113,4.206337725876026,5.3662258136789625,2.235265149568646,2.204528781870005,4.066639495047674,3.46372371326761,3.260630911354122,5.012470337770913,12309528640758.822,6.192787953483079,8.12536406601027,5.345859188346007,2,nircam2-15847,4286,6894.745,4094.8723,6.460000000000009,31.257831007880977,"[31.257831007880977, 31.29194809423297, 31.366393857775062, 31.490481826611898, 31.606313762457415, 31.982563361807234, 32.0264142317611, 32.553690321099474, 33.1045606163126, 33.32417572811942]","[6.460000000000009, 6.490000000000009, 6.430000000000009, 6.520000000000009, 6.400000000000008, 6.370000000000008, 6.55000000000001, 6.340000000000008, 6.310000000000008, 6.58000000000001]",16343.002503123706,2593.3653785231554,Top,s356s444-bc-nd,s356s444,nd,bc,s356s444-nd,1A,"[5.6, 7]",21.164274551832108,"[356.0, 410.0, 444.0]",,9.669531,11.940698
139,214.91836446324604,52.9318254585844,1,172.59956837950816,158.32022283000546,179.17627870253676,356.0989563387236,240.13580027186134,218.48978322282287,190.81608851271838,20.812697844277007,145.56031543287995,0.0,165.64365075662135,120.02730407141568,140.18857354216124,4.429938155043231,5.465296953442525,5.431047975544514,4.006869017277505,3.042592297128532,5.569760988746262,4.77103954142373,4.758529059095282,5.863089842905185,16576263509456.814,8.203922602727062,14.601734415498559,7.327751511375149,2,nircam2-15871,4321,2532.5327,4066.1082,4.839999999999995,38.20370277655366,"[38.20370277655366, 39.899512851782994, 43.2608318808058, 45.25073886964117, 47.06079560901327, 50.87537963068457, 54.55979615852426, 58.38154585219185, 62.96168033599517, 64.62906904756895]","[4.839999999999995, 4.809999999999995, 4.779999999999995, 4.869999999999996, 4.749999999999995, 4.719999999999994, 4.689999999999994, 4.659999999999994, 4.629999999999994, 4.899999999999996]",1894.5255138586863,5755.131732412886,Top,s277-nbc-nd,s277,nd,nbc,s277-nd,1A,"[4, 5.5]",193.25629031990886,"[356.0, 410.0, 444.0]",,139.05359,165.20203
141,214.85965201439092,52.88813796214609,2,138.47720929598574,132.93854818115508,150.00621752309812,283.2884451562576,190.5023356889427,144.1294395939294,140.2068530179381,14.764966290787507,112.27464963094081,0.0,136.97731844003474,115.52232095617893,111.25589437236154,4.80498698734825,5.479831821322379,4.8046333009111635,4.414905913628598,3.8058300730193944,7.619133456944874,7.052083875540013,4.916691657256788,6.292876888050169,19394997226150.047,9.96998876329802,11.977279462591811,9.021395182082117,2,nircam2-16056,4647,9278.859,3909.8179,4.809999999999995,43.30449046299917,"[43.30449046299917, 44.703940228270426, 46.59323926133446, 47.32167288784392, 50.1518749375006, 53.018918441665704, 56.18443328263212, 60.01842807927473, 62.96158139061157, 63.977241351257895]","[4.809999999999995, 4.779999999999995, 4.839999999999995, 4.749999999999995, 4.719999999999994, 4.689999999999994, 4.659999999999994, 4.629999999999994, 4.869999999999996, 4.599999999999993]",2150.2051205918533,6122.884953043036,Top,s277-nbc-nd,s277,nd,nbc,s277-nd,1A,"[4, 5.5]",149.37676721684153,"[356.0, 410.0, 444.0]",,119.32793,141.55193
142,214.87233621051516,52.89688575813257,2,48.97522174571284,57.876207110335756,56.51124177047627,102.1523822024349,82.63214463860665,51.55658186158671,47.95211841265161,22.688282516804335,74.33252891744348,0.0,29.33474104431331,48.93831818246307,59.624676110081765,5.527515709301706,5.949680715304203,5.134117192844165,5.00739627113251,4.244097794963216,7.42033709790992,6.506607509243521,5.92914848069898,8.407679606217773,24355545025080.547,12.453608281121483,15.211061058862017,10.46668478779262,2,nircam2-16068,4662,7884.296,3889.2107,4.299999999999991,9.39836524688806,"[9.39836524688806, 9.458883965674707, 9.641592588283268, 9.649168561464439, 9.822528821094917, 9.893396471045623, 10.022679403835262, 10.10740177235541, 10.15296811296422, 10.154492394060796]","[4.299999999999991, 4.329999999999991, 4.269999999999991, 4.359999999999991, 4.389999999999992, 4.419999999999992, 4.449999999999992, 4.539999999999993, 4.23999999999999, 4.569999999999993]",3397.2442786009224,5286.243205573889,Top,s277-bc-nd,s277,nd,bc,s277-nd,1A,"[4, 5.5]",57.583919256561636,"[356.0, 410.0, 444.0]",,6.0007005,11.788023
146,214.9066705992978,52.92076045577538,1,111.67404454383995,105.9580036263065,129.6456502308237,246.61654639281576,170.0841300012401,111.64382282701011,111.92097003662474,27.33197421704181,112.15797001057884,0.0,60.82917262151103,143.69891251073628,113.86953079501829,7.359530076596522,7.63214786257214,4.736046484251262,3.2421029303754896,3.2797269281715584,6.187020601518075,4.101847497698827,4.979856327965957,6.843230210202525,17151197130518.426,8.85611183009762,17.616203624457967,7.6006850027588335,2,nircam2-16169,4780,4092.0981,3850.5762,4.659999999999994,49.64414721344926,"[49.64414721344926, 49.67577462796875, 49.960778422694375, 50.1386369977234, 50.543823436909776, 51.28433666722909, 53.02162233160838, 53.34521824932111, 56.09259627748739, 56.27709489080996]","[4.659999999999994, 4.689999999999994, 4.629999999999994, 4.599999999999993, 4.719999999999994, 4.569999999999993, 4.749999999999995, 4.539999999999993, 4.509999999999993, 0.6400000000000003]",2946.9928021231376,6810.144355875999,Top,s277-bc-nd,s277,nd,bc,s277-nd,1A,"[4, 5.5]",123.48777021097419,"[356.0, 410.0, 444.0]",,42.375633,54.364742
147,214.86303319021894,52.889433736127316,2,111.47593879548117,126.22205559571758,134.7138885331247,157.76973779400947,271.9305196926474,94.50266933508247,167.0818706713401,4.132546066420888,-1.3049093926152018,0.0,118.00857557181104,48.281300150998185,112.71408912713721,6.570468913999911,7.815223582057755,6.122604122512668,5.1788296360316854,4.9320568421198905,8.174330792115754,7.689951963000485,7.718074376745643,8.587386776614043,24591241495156.1,10.825403513192118,15.110019133141714,8.14108508581343,2,nircam2-16205,4815,9001.886,3823.8206,6.55000000000001,68.28091838684334,"[68.28091838684334, 68.30403802369358, 69.12634498863584, 69.98079204772056, 70.84954650480586, 71.45259772007577, 71.86778778283056, 72.88200760299267, 73.9039099079454, 75.23387704172559]","[6.55000000000001, 6.58000000000001, 6.520000000000009, 6.490000000000009, 6.460000000000009, 6.61000000000001, 6.430000000000009, 6.400000000000008, 6.370000000000008, 6.340000000000008]",7419.374440405635,897.1169539183217,Top,s356s444-bc-nd,s356s444,nd,bc,s356s444-nd,1A,"[5.6, 7]",139.4526982779346,"[356.0, 410.0, 444.0]",,81.91326,118.50218
149,214.85334527580005,52.88216300815756,2,44.23940359139587,34.59436171610293,42.24663139400105,81.73560376409766,55.17436143214176,36.6326040660108,36.627423993842456,7.621576273358221,40.19460667199187,0.0,75.84265622788088,3.9437352493170827,44.31870352305336,4.1052453181878805,4.762620286300463,4.428204846873412,3.2025035644027304,2.678933429496953,5.053014628391564,4.644011191999341,4.769244644412432,6.25936592630772,16692523487109.016,8.676030597569252,10.37326878486922,7.393069587336717,2,nircam2-16292,-1,10121.008,3793.9912,4.809999999999995,36.53744864824304,"[36.53744864824304, 37.239988536819375, 37.69131701583007, 38.31305273241478, 39.14091822931714, 39.64433407965764, 40.115520088966605, 40.884659440854044, 41.57894342172889, 42.458548298163755]","[4.809999999999995, 4.779999999999995, 4.839999999999995, 4.749999999999995, 4.719999999999994, 4.689999999999994, 4.659999999999994, 4.629999999999994, 4.599999999999993, 4.569999999999993]",2551.993435952812,6594.154509445454,Top,s277-bc-nd,s277,nd,bc,s277-nd,1A,"[4, 5.5]",41.585797698915805,"[356.0, 410.0, 444.0]",,33.382824,39.528996
152,214.86055137222007,52.88481694863916,2,108.63203826875262,106.16178966781891,113.67803555331483,138.4420572550583,242.0707942877214,97.33535334558691,156.47493433481668,-3.766461986770401,35.87173596287178,0.0,107.2993176414137,100.8110897982733,90.29465450003009,5.300060727526181,5.412409785383204,4.637458438094698,3.4669271575453506,3.4314324313841906,5.765325105424938,4.885360449447712,6.217377130014432,6.375428001185602,17698993193239.895,8.94907126208924,11.114028900425366,8.036060940890893,2,nircam2-16786,5294,9540.53,3602.265,6.070000000000006,33.257789163928656,"[33.257789163928656, 33.39045152297691, 33.40834620083378, 33.609393040743406, 33.73313210277465, 34.13297500806441, 34.326790718059044, 35.03217842578098, 35.276353541534384, 36.091419060244306]","[6.070000000000006, 6.100000000000006, 6.040000000000005, 6.130000000000006, 6.010000000000005, 6.160000000000006, 5.980000000000005, 6.190000000000007, 5.950000000000005, 6.220000000000007]",7928.943256958136,1041.742672148536,Top,s356s444-nbc-nd,s356s444,nd,nbc,s356s444-nd,1A,"[5.6, 7]",120.1207014042247,"[356.0, 410.0, 444.0]",,90.43432,111.91785
165,214.88093082918078,52.891232408578944,2,27.750096053747953,31.36114596394319,29.84540224496256,38.54932447173411,90.21282164418618,26.092337646116807,51.606063978698096,-4.433445319420887,6.9123499598477105,0.0,34.22962773125758,15.16595369575127,27.363329599452925,2.8889631211657063,3.164357821324402,2.6855041616541477,2.3689331907092632,2.233456417987771,3.931240063815062,3.2244758935932323,3.5391899762990566,4.793567228995853,11872477601233.744,5.974073537647324,6.883333888877118,5.576650540416658,2,nircam2-18196,-1,7998.599,2975.807,6.55000000000001,44.850417203978985,"[44.850417203978985, 44.965957988885926, 45.14227584045791, 45.42249241366466, 45.79748072745088, 46.29499301789427, 46.56480099427611, 46.693566684066134, 46.98291103193287, 47.373150124328774]","[6.55000000000001, 6.58000000000001, 6.520000000000009, 6.490000000000009, 6.460000000000009, 6.430000000000009, 6.61000000000001, 6.400000000000008, 6.370000000000008, 6.340000000000008]",12790.793320564775,868.4292005397683,Top,s356s444-nbc-nd,s356s444,nd,nbc,s356s444-nd,1A,"[5.6, 7]",34.20072839320046,"[356.0, 410.0, 444.0]",,18.121433,27.748713
166,214.88099667946875,52.89120918498077,2,111.05919017651746,98.88212624720498,91.03452444935859,97.81908442597098,183.76794909538776,64.29108927537229,117.80648204590985,-9.380747590277755,-14.376265252204707,0.0,78.87262698270533,74.22311164293309,100.00355558478341,5.443240658139112,6.206481538435338,5.056376650459403,4.468742977430146,4.052112436297048,7.368536358209335,6.200086183408801,6.948418091132172,8.841426791422192,23085927751600.49,11.594453725777377,12.540905487095596,10.039864090906292,2,nircam2-18197,6446,7997.6367,2970.3691,6.55000000000001,22.80187708947617,"[22.80187708947617, 22.963592416396274, 23.559232606338295, 24.507240034460963, 25.664757310434045, 25.690272359253434, 27.142946956766608, 28.71960990841998, 30.53973502759678, 32.84410311547307]","[6.55000000000001, 6.58000000000001, 6.520000000000009, 6.490000000000009, 6.460000000000009, 6.61000000000001, 6.430000000000009, 6.400000000000008, 6.370000000000008, 6.340000000000008]",6081.054708999289,,Top,s356s444-nbc-nd,s356s444,nd,nbc,s356s444-nd,1A,"[5.6, 7]",103.32028146899238,"[356.0, 410.0, 444.0]",,82.9308,98.32337
